hi i hope you're having a good day,greeting
hello i hope you're having a good day,greeting
hi i hope you're having a great day,greeting
hello i hope you're having a great day,greeting
hi is this the restaurant,greeting
hello is this the restaurant,greeting
hi can you help me,greeting
hello can you help me,greeting
hi can i speak to someone,greeting
hello can i speak to someone,greeting
hi may i speak to someone,greeting
hello may i speak to someone,greeting
hi can i ask a question,greeting
hello can i ask a question,greeting
hi do you have a moment,greeting
hello do you have a moment,greeting
hi do you have time to talk,greeting
hello do you have time to talk,greeting
hi is this the front desk,greeting
hello is this the front desk,greeting
hi am i speaking to someone at the restaurant,greeting
hello am i speaking to someone at the restaurant,greeting
hi who am i speaking to,greeting
hello who am i speaking to,greeting
hi who is this,greeting
hello who is this,greeting
hi may i ask who i’m speaking to,greeting
hello may i ask who i’m speaking to,greeting
hi is this the right place to call,greeting
hello is this the right place to call,greeting
hi is this the right number,greeting
hello is this the right number,greeting
hi can i talk to someone,greeting
hello can i talk to someone,greeting
hi can i speak with someone,greeting
hello can i speak with someone,greeting
hi i need some assistance,greeting
hello i need some assistance,greeting
hi can i get some help,greeting
hello can i get some help,greeting
hi can you assist me,greeting
hello can you assist me,greeting
hi can you help me out,greeting
hello can you help me out,greeting
hi could you help me,greeting
hello could you help me,greeting
hi may i ask something,greeting
hello may i ask something,greeting
hi may i ask a question,greeting
hello may i ask a question,greeting
hi could i ask a question,greeting
hello could i ask a question,greeting
hi i need some information,greeting
hello i need some information,greeting
hi i have a question,greeting
hello i have a question,greeting
hi can you provide some information,greeting
hello can you provide some information,greeting
hi can i get some details,greeting
hello can i get some details,greeting
hi do you have information,greeting
hello do you have information,greeting
hi i need details,greeting
hello i need details,greeting
hi could you give me some information,greeting
hello could you give me some information,greeting
hi i need to know something,greeting
hello i need to know something,greeting
hi can you tell me something,greeting
hello can you tell me something,greeting
hi am i calling the restaurant,greeting
hello am i calling the restaurant,greeting
hi did i reach the restaurant,greeting
hello did i reach the restaurant,greeting
hi do you hear me,greeting
hello i’m calling the restaurant,greeting
hi am i speaking to the restaurant,greeting
hello am i speaking to the restaurant,greeting
hi is this the correct number,greeting
hello is this the correct number,greeting
hi do i have the right number,greeting
hello do i have the right number,greeting
hi am i calling the right place,greeting
hello am i calling the right place,greeting
hi can you confirm this is the restaurant,greeting
hello can you confirm this is the restaurant,greeting
hi can you confirm i’ve reached the restaurant,greeting
hello can you confirm i’ve reached the restaurant,greeting
can you hear me,greeting
hey does my audio work,greeting
how are ya,greeting
hello can you hear me or not,greeting
please tell me if you hear me my microphones not so good,greeting
